x,z,spin_rate,release_velo,pitch_type,bats,release_x,release_y,release_z,pfx_x,pfx_z,extension,throws,bs_count,pitch_result,game_state,ump,pitcherid,catcherid,all_star
16.15064111,34.51165986,2508.548421,94.33048049,FF,R,-2.22,54.66,5.92,-7.52,10.12,5.838,R,0-0,ball,---:0,17,2,7,before
10.78476252,18.53933409,2534.526092,88.63968238,SL,R,-2.26,54.73,5.98,2.67,4.32,5.767,R,Jan-00,called_strike,---:0,17,2,7,before
-6.096209115,29.20760371,2553.083473,96.70056184,FF,L,-2.31,54.59,5.87,-6.18,10.59,5.907,R,0-0,called_strike,---:1,17,2,7,before
0.902937086,10.07984445,1808.463038,88.6579255,CH,L,-2.24,54.29,5.69,-8.28,8.98,6.209,R,0-1,ball,---:1,17,2,7,before
14.37422233,9.396967574,3004.396633,83.31069484,CB,R,-2.24,54.9,5.92,6.94,-9.78,5.599,R,0-1,ball,---:2,17,2,7,before
3.733607783,27.83713217,2570.216246,96.00297376,FF,R,-2.23,54.38,5.85,-6.87,10.19,6.122,R,1-Jan,called_strike,---:2,17,2,7,before
12.92263901,38.04205508,2617.63344,97.43967338,FF,R,-2.17,54.37,5.94,-8.24,10.22,6.132,R,2-Jan,ball,---:2,17,2,7,before
-6.212818652,47.60402661,2576.968885,97.36786045,FF,R,-2.3,54.46,5.87,-5.28,9.73,6.043,R,2-Feb,ball,---:2,17,2,7,before
7.27502413,19.39225349,2640.381591,97.73843548,FF,R,-2.19,54.4,5.9,-6.84,10.88,6.097,R,2-Mar,called_strike,---:2,17,2,7,before
0.50495028,35.17214866,2571.6283,95.45936512,FF,L,-2.31,54.4,5.89,-7.42,11.66,6.104,R,0-0,called_strike,---:0,17,2,7,before
-16.88708145,46.66814595,2420.672557,88.25016177,SL,L,-2.27,54.84,5.97,3.05,1.48,5.657,R,0-1,ball,---:0,17,2,7,before
-1.631714947,16.2229373,2981.036403,83.02196887,CB,L,-2.25,54.65,5.89,8.79,-9.61,5.85,R,2-Jan,ball,---:0,17,2,7,before
-7.921610395,46.18830904,2420.92244,96.54035058,FF,L,-2.35,54.68,5.92,-5.57,10.14,5.819,R,0-1,ball,---:1,17,2,7,before
2.865496744,6.190625344,2514.137161,95.19086289,FF,R,-2.23,54.47,5.96,-9.12,11.71,6.032,R,0-0,ball,---:2,17,2,7,before
4.513922888,25.35648109,2575.885472,88.56306468,SL,R,-2.29,54.85,5.9,2.56,1.52,5.654,R,Jan-00,called_strike,---:2,17,2,7,before
10.77607147,36.34597174,2658.314778,98.70193481,FF,R,-2.18,54.25,5.93,-6.53,10.4,6.254,R,2-Jan,ball,---:2,17,2,7,before
8.003690271,15.82809606,2473.495315,97.45021436,FF,R,-2.35,54.14,5.83,-5.09,10.16,6.359,R,2-Feb,ball,---:2,17,2,7,before
2.002535008,22.71832385,2650.463528,96.46100817,FF,L,-2.35,54.1,5.79,-9.16,12.23,6.403,R,0-0,called_strike,---:0,17,2,7,before
7.308653739,12.67393197,2543.252558,88.74991356,SL,L,-2.36,54.71,5.85,0.44,4.64,5.789,R,0-1,ball,---:0,17,2,7,before
-12.26448856,34.62028736,1681.571697,88.63029806,CH,L,-2.3,54.21,5.69,-9.38,9.43,6.291,R,0-0,ball,---:1,17,2,7,before
-18.19464989,34.78502461,2947.998826,81.29200287,CB,L,-2.35,54.96,5.76,7.86,-6.33,5.539,R,Jan-00,ball,---:1,17,2,7,before
-13.65572302,35.58292716,2605.489144,97.1916782,FT,L,-2.3,54.66,5.7,-10.08,10.69,5.84,R,Feb-00,ball,---:1,17,2,7,before
7.557756378,24.5491807,1658.403926,88.68804319,CH,L,-2.27,54.02,5.67,-8.33,6.96,6.48,R,1-Mar,called_strike,---:1,17,2,7,before
12.48067428,45.04765337,2548.868105,98.05960621,FF,L,-2.33,53.97,5.72,-6.72,10.65,6.534,R,2-Mar,ball,---:1,17,2,7,before
-9.756835863,15.0224859,1765.773564,87.42994328,CH,L,-2.48,54.25,5.52,-10.59,6.76,6.246,R,0-1,ball,1--:2,17,2,7,before
7.545341028,29.31505001,2453.989332,97.20005937,FF,R,-2.24,54.03,5.76,-4.54,11.8,6.474,R,0-0,called_strike,-2-:2,17,2,7,before
-10.29468356,45.34777635,2518.454671,97.67048119,FF,R,-2.36,54.45,5.77,-6.51,10.16,6.048,R,0-2,ball,-2-:2,17,2,7,before
-7.513933467,42.74550982,2958.479911,80.05962356,CB,L,-2.29,54.84,5.85,7.89,-7.99,5.656,R,0-0,ball,---:0,17,2,7,before
-7.006730593,37.75240355,2536.29896,95.42019581,FF,L,-2.31,54.46,5.78,-5.65,11.07,6.044,R,Jan-00,called_strike,---:0,17,2,7,before
12.07286155,29.4698616,3034.569157,83.50168898,CB,L,-2.17,55,5.83,6.38,-10.65,5.501,R,1-Jan,ball,---:0,17,2,7,before
-1.595508512,14.71391468,1640.225327,87.30020643,CH,L,-2.29,53.74,5.57,-6.94,7.73,6.764,R,1-Feb,called_strike,---:0,17,2,7,before
-1.739165331,13.97047104,1740.0154,86.30747158,CH,L,-2.29,54.17,5.54,-9.72,9.3,6.328,R,2-Feb,ball,---:0,17,2,7,before
-1.919351314,49.51231573,2574.911164,97.14253956,FF,L,-2.36,54.41,5.7,-6.27,9.1,6.094,R,2-Mar,ball,---:0,17,2,7,before
8.280390282,28.72662209,2580.474979,96.75961054,FF,L,-2.31,54.11,5.76,-5.79,11.34,6.388,R,0-1,called_strike,-2-:2,17,2,7,before
-4.452176038,48.42003195,2894.093349,83.61776441,CB,L,-2.32,54.85,5.81,7.9,-8.33,5.653,R,0-2,ball,---:0,17,2,7,before
15.98109328,19.44116887,2830.926526,84.32620216,CB,L,-2.32,54.88,5.84,6.66,-6.28,5.618,R,2-Jan,ball,---:0,17,2,7,before
-0.573729296,16.28267124,2887.439746,81.97000094,CB,L,-2.29,55.03,5.8,7.09,-6.86,5.473,R,0-0,ball,---:1,17,2,7,before
3.333454217,31.12887476,2939.547086,82.25716812,CB,L,-2.28,54.98,5.86,7.45,-7.82,5.516,R,Jan-00,called_strike,---:1,17,2,7,before
-0.659663789,21.23778248,2958.997278,83.82714,CB,R,-2.28,54.81,5.82,7.67,-8.81,5.692,R,0-0,called_strike,---:2,17,2,7,before
-7.572645937,15.93918422,1666.913788,87.14063816,CH,R,-2.36,53.82,5.49,-6,8.08,6.681,R,0-2,ball,---:2,17,2,7,before
12.42073363,40.85877167,2594.836023,94.7330995,FF,L,-2.19,54.54,5.94,-8.8,11.99,5.958,R,0-1,ball,---:0,25,2,7,before
9.325233327,5.425033402,2713.460922,89.90209306,SL,L,-2.32,54.66,5.93,-0.71,5.02,5.844,R,1-Jan,ball,---:0,25,2,7,before
-9.094935203,45.58441268,2489.611645,95.77766863,FF,L,-2.29,54.27,5.81,-7.66,11.96,6.233,R,0-0,ball,-2-:0,25,2,7,before
5.077568204,15.97363963,2826.574116,81.41813988,CB,L,-2.27,54.7,5.92,5.2,-8.45,5.795,R,Jan-00,ball,-2-:0,25,2,7,before
0.636970619,46.51069001,2706.179991,89.67896967,SL,L,-2.33,54.65,5.86,1.55,2.33,5.847,R,1-Feb,ball,-2-:0,25,2,7,before
20.58001253,15.51672466,2608.624449,88.39035066,SL,R,-2.26,54.64,5.85,2.57,1.89,5.859,R,0-0,ball,-2-:0,25,2,7,before
1.558961017,31.39361215,2536.248778,89.50016706,SL,R,-2.29,54.73,5.86,0.62,4.22,5.775,R,Jan-00,called_strike,-2-:0,25,2,7,before
-6.33698752,47.00339136,2634.382278,97.45111885,FF,R,-2.17,54.06,5.81,-5.06,9.89,6.444,R,1-Jan,ball,-2-:0,25,2,7,before
12.1181566,21.44125219,2625.594549,88.37774533,SL,R,-2.21,54.68,5.8,1.65,1.76,5.816,R,1-Feb,called_strike,-2-:0,25,2,7,before
6.060718839,25.43721304,2764.576061,99.22991097,FF,R,-2.03,54.02,5.8,-7.61,12.63,6.479,R,2-Mar,ball,-2-:0,25,2,7,before
-10.02128865,34.78862993,3006.814379,83.17226085,CB,L,-2.3,54.79,5.88,6.1,-8.8,5.713,R,0-1,ball,12-:0,25,2,7,before
-8.938135857,54.87872045,2589.159633,98.41013856,FT,L,-2.25,54.45,5.87,-10.5,9.93,6.048,R,2-Feb,ball,12-:0,25,2,7,before
17.10125533,24.76691372,3160.927362,83.7490685,CB,L,-2.26,54.61,5.91,8.05,-6.59,5.892,R,2-Mar,ball,12-:0,25,2,7,before
-3.419888098,28.29682892,2907.338292,82.67991465,CB,L,-2.18,54.4,5.85,5.42,-8.33,6.098,R,0-0,called_strike,123:00:00,25,2,7,before
-11.64020214,56.00477917,2447.231587,97.31860052,FF,L,-2.3,54.22,5.72,-3.97,7.7,6.279,R,0-1,ball,123:00:00,25,2,7,before
-9.837606731,42.08549905,2860.656567,81.10966256,CB,L,-2.19,54.92,5.82,6.78,-8.3,5.579,R,1-Jan,ball,123:00:00,25,2,7,before
5.244036711,40.52543745,2638.436467,99.58975413,FF,L,-2.26,54.04,5.71,-7.64,10.15,6.458,R,2-Feb,called_strike,123:00:00,25,2,7,before
-11.81759611,42.85116398,2552.360496,97.54109705,FF,L,-2.17,54.28,5.73,-5.63,8.29,6.223,R,0-0,ball,123:01:00,25,2,7,before
7.620930066,25.41763647,2632.421481,97.93907845,FF,R,-2.09,54.36,5.8,-5.3,9.2,6.14,R,0-0,called_strike,12-:1,25,2,7,before
-15.31315048,23.66265761,1695.397971,89.10929001,CH,R,-2.17,54.29,5.6,-8.02,6.62,6.21,R,0-1,ball,12-:1,25,2,7,before
-2.07304124,16.64393512,2831.325126,81.45250328,CB,R,-2.11,54.89,5.83,6.01,-6.53,5.607,R,0-0,ball,12-:1,25,2,7,before
1.881348894,13.48893198,2949.056803,81.61998035,CB,L,-2.13,54.73,5.85,6.95,-8.16,5.768,R,0-0,ball,12-:2,25,2,7,before
1.333553321,30.52657461,2610.072411,95.3999657,FF,L,-2.21,54.17,5.73,-7.69,11.72,6.331,R,0-0,called_strike,---:0,25,2,7,before
9.010248143,11.65314626,1778.599601,90.25018829,CH,R,-2.11,54.03,5.53,-10,8.72,6.472,R,0-1,ball,1--:0,25,2,7,before
-24.38323897,33.01218478,2329.331362,95.63045589,FF,R,-2.24,54.46,5.6,-6.56,9.1,6.039,R,2-Jan,ball,1--:0,25,2,7,before
15.24004485,30.69880572,2646.523059,96.99001888,FF,L,-2.15,54.2,5.65,-7.68,10.38,6.303,R,0-0,ball,---:2,25,2,7,before
15.82847014,25.12508261,2502.423284,91.96853879,FF,L,-2.35,54.08,5.78,-7.52,12.21,6.42,R,0-0,ball,---:0,25,2,7,before
-4.749772705,54.7230329,2652.161654,97.73875592,FF,L,-2.27,54.35,5.71,-7.14,9.51,6.154,R,2-Jan,ball,---:0,25,2,7,before
-15.18024905,41.52073913,2524.879816,97.51002632,FF,L,-2.33,54.29,5.66,-8.85,9.96,6.213,R,2-Feb,ball,---:0,25,2,7,before
10.31910379,24.60966066,2563.508651,86.55837341,SL,R,-2.31,54.74,5.75,2.32,1.16,5.757,R,0-0,called_strike,---:1,25,2,7,before
7.992108017,40.73833646,2640.806577,87.83984145,SL,R,-2.1,54.86,5.77,3.57,0.73,5.639,R,0-1,ball,---:1,25,2,7,before
-7.473229412,40.27455222,2525.840989,96.94821964,FF,R,-1.91,54.33,5.77,-5.92,10.49,6.165,R,1-Jan,ball,---:1,25,2,7,before
10.76388159,28.93541302,2640.987421,89.68030178,SL,R,-2.13,54.91,5.76,2.78,1.3,5.59,R,1-Feb,called_strike,---:1,25,2,7,before
12.16954488,23.59034993,2574.837038,98.46216844,FF,R,-1.95,53.91,5.65,-6.77,10.44,6.594,R,2-Feb,called_strike,---:1,25,2,7,before
2.11275728,32.00554197,2601.953686,97.00843584,FF,R,-2.12,54.08,5.68,-6.91,11.58,6.419,R,0-0,called_strike,---:2,25,2,7,before
8.232603971,28.46571447,2667.778591,96.00856018,FF,R,-1.93,54.29,5.82,-5.95,10.75,6.208,R,0-0,called_strike,---:0,25,2,7,before
-9.670022323,26.06480497,2908.950253,81.87998005,CB,L,-2.17,54.78,5.76,8.55,-7.14,5.72,R,0-0,called_strike,---:1,25,2,7,before
1.78863903,28.31061934,2538.840667,97.29921086,FF,L,-2.06,54.23,5.66,-6.13,10.94,6.268,R,0-0,called_strike,---:2,25,2,7,before
-4.595750133,32.53048947,2665.584727,88.66830494,SL,R,-2.2,54.87,5.64,2.77,1.08,5.632,R,0-0,called_strike,-2-:2,25,2,7,before
4.751792771,20.10130937,2640.221842,98.349347,FF,R,-2.03,54.1,5.67,-6.53,11.83,6.397,R,0-1,called_strike,-2-:2,25,2,7,before
-5.038833023,31.78747355,2612.550225,95.97750157,FF,L,-2.26,54.02,5.55,-6.31,10.89,6.476,R,0-0,called_strike,---:0,25,2,7,before
-3.994666065,32.2568887,2601.113686,96.26032046,FF,L,-2.3,54.32,5.54,-6.72,10.94,6.185,R,0-1,called_strike,---:0,25,2,7,before
-23.13336867,23.18114443,1714.520675,89.03964895,CH,L,-2.34,54.54,5.32,-8.64,5.27,5.959,R,0-2,ball,---:1,25,2,7,before
-3.780035127,42.2512346,2604.878008,96.33053789,FF,L,-2.17,54.23,5.51,-6.99,9.73,6.267,R,0-0,ball,-2-:1,25,2,7,before
-14.08893007,46.51452607,2587.006882,96.12017034,FF,L,-2.08,54.02,5.62,-5.97,9.21,6.478,R,1-Feb,ball,-2-:1,25,2,7,before
15.04894173,31.04221045,2638.110737,97.32025302,FF,R,-1.93,54.3,5.69,-6.04,10.4,6.2,R,0-0,ball,1--:1,25,2,7,before
18.6591515,26.53205902,2552.650725,96.1711785,FF,R,-2.21,54.1,5.74,-5.34,10.44,6.397,R,Feb-00,ball,1--:1,25,2,7,before
3.469673896,32.77489725,2425.282811,96.71116776,FF,R,-2.18,54.38,5.71,-5.15,10.72,6.117,R,Mar-00,called_strike,1--:1,25,2,7,before
11.80635206,19.52350559,2689.422612,97.74160921,FF,R,-2.11,53.93,5.68,-6.82,10.6,6.568,R,2-Mar,ball,1--:1,25,2,7,before
3.15843529,38.91616145,2535.183262,96.78048966,FF,L,-2.18,54.02,5.95,-7.7,10.53,6.478,R,0-0,called_strike,---:0,4,2,3,after
-2.221726628,25.22456508,2445.352854,96.35041517,FF,R,-1.87,54.19,5.94,-7.81,9.21,6.31,R,0-0,called_strike,---:1,4,2,3,after
-9.622140879,30.63582618,2551.044433,97.22929174,FF,L,-2.1,54.11,5.83,-7.86,10.77,6.387,R,0-0,called_strike,---:2,4,2,3,after
-8.940077911,36.75403604,2788.997176,81.16076593,CB,L,-1.96,54.88,5.93,5.14,-5.42,5.617,R,0-0,ball,---:1,4,2,3,after
2.98895157,28.42974678,2816.842591,81.20070525,CB,L,-1.96,54.71,5.91,5.42,-7.72,5.794,R,Jan-00,called_strike,---:1,4,2,3,after
-12.11082943,49.645749,2473.997341,96.94947386,FF,L,-2.3,54.36,5.75,-6.31,9.63,6.141,R,0-0,ball,---:2,4,2,3,after
-2.171020174,59.70014229,2375.419713,97.39932341,FF,L,-2.17,54.17,5.81,-6.72,9.57,6.326,R,1-Jan,ball,---:2,4,2,3,after
-5.135661217,28.52115404,2765.220831,83.53249642,CB,L,-2.02,54.63,5.85,4.85,-7.5,5.867,R,1-Feb,called_strike,---:2,4,2,3,after
7.054782478,33.42043415,2408.175289,95.96029382,FF,R,-1.86,54.12,5.85,-7.3,10.29,6.377,R,0-0,called_strike,---:0,4,2,3,after
3.947415026,49.77589531,2386.301082,96.11945823,FF,R,-1.78,54.39,5.91,-6.63,10.51,6.113,R,0-1,ball,---:0,4,2,3,after
-5.880501458,26.60417796,2556.36651,89.17836133,SL,L,-2.24,54.78,5.82,0.92,2.29,5.724,R,0-1,called_strike,1--:0,4,2,3,after
2.82191295,33.24012946,2612.157611,90.30309672,SL,L,-2.25,54.64,5.82,0.92,2.59,5.864,R,0-0,called_strike,1--:1,4,2,3,after
10.97932548,44.6771455,2573.455575,98.88917394,FF,L,-2.24,54.17,5.73,-7.31,9.55,6.329,R,0-2,ball,1--:1,4,2,3,after
-12.41766638,21.14424588,1728.444849,89.26164822,CH,L,-2.13,53.89,5.6,-8.55,5.84,6.605,R,2-Jan,ball,1--:1,4,2,3,after
10.31942908,23.2174191,2637.616292,88.68071431,SL,R,-2.15,54.63,5.73,1.65,1,5.868,R,0-0,called_strike,1--:2,4,2,3,after
15.82994984,39.75472243,2559.11284,98.18872689,FF,R,-1.88,54.02,5.8,-6.32,10.44,6.484,R,0-1,ball,1--:2,4,2,3,after
10.79122084,14.69914308,2476.406639,98.60979055,FF,R,-1.9,54.03,5.76,-6.86,8.89,6.469,R,1-Jan,ball,1--:2,4,2,3,after
-6.120846838,27.8885246,2486.837785,97.90813918,FF,L,-2.16,54.15,5.71,-7.03,9.95,6.35,R,0-0,called_strike,---:0,4,2,3,after
-3.301880651,50.02832192,2477.669224,98.1510766,FF,L,-2.11,54.26,5.78,-6.62,9.6,6.239,R,0-1,ball,---:0,4,2,3,after
5.713139589,50.47291411,2519.489908,88.69050699,SL,L,-2.07,54.83,5.86,1.06,2.21,5.669,R,1-Jan,ball,---:0,4,2,3,after
-5.952472411,37.42562235,2439.607589,97.37661454,FF,L,-2.11,54.04,5.79,-6.63,9.75,6.459,R,0-0,called_strike,---:1,4,2,3,after
1.140786907,-3.840847263,2006.643253,91.8626973,CH,L,-2.26,54.26,5.5,-9.66,6.91,6.236,R,0-2,ball,---:1,4,2,3,after
6.962951809,30.89887717,NA,89.68917321,SL,L,-2.18,54.69,5.83,1.19,-0.74,5.81,R,0-0,called_strike,---:2,4,2,3,after
-22.23521924,53.49631829,2490.264345,99.63023764,FF,L,-2.32,54.24,5.6,-6.35,8.88,6.265,R,0-2,ball,---:2,4,2,3,after
-22.92981221,55.18816407,2517.241008,96.91905742,FF,L,-2.17,54.31,5.77,-8,8.96,6.19,R,0-2,ball,---:0,4,2,3,after
7.730704739,43.75386445,2608.409454,97.89108735,FT,L,-2.07,54.19,5.73,-9.16,8.89,6.307,R,2-Jan,ball,---:0,4,2,3,after
1.526370931,11.76085567,2638.618584,89.56000917,SL,L,-2.34,54.66,5.71,1.64,1.49,5.844,R,2-Feb,ball,---:0,4,2,3,after
15.29942116,41.31590961,2688.636011,99.52915092,FF,L,-2.05,54.19,5.71,-7.68,9.98,6.306,R,2-Mar,ball,---:0,4,2,3,after
7.918549817,18.44297166,2565.351717,95.0881607,FF,R,-1.94,54.21,5.85,-7.8,11.31,6.29,R,0-0,called_strike,1--:0,4,2,3,after
7.0682999,29.23559545,2478.435049,98.20327081,FF,R,-1.88,53.87,5.78,-6.72,10.94,6.632,R,0-1,called_strike,1--:0,4,2,3,after
19.78787893,12.1076421,2658.269916,89.77999242,SL,R,-1.79,54.47,5.9,0.85,2.4,6.026,R,0-2,ball,1--:0,4,2,3,after
14.45042177,16.19985115,2590.363091,99.54883516,FF,R,-1.74,54,5.83,-8.21,11.14,6.497,R,2-Jan,ball,1--:0,4,2,3,after
4.868933942,16.10585493,1842.876399,90.76027891,CH,L,-2.02,53.96,5.59,-10.68,7.6,6.544,R,0-0,ball,1--:1,4,2,3,after
-3.9263722,14.43706605,1827.808772,90.90135699,CH,L,-2.14,54.24,5.57,-10.24,6.3,6.255,R,Jan-00,ball,1--:1,4,2,3,after
4.753944352,40.83507736,2597.120678,98.7093214,FF,L,-2.13,54.37,5.75,-8.47,10.53,6.131,R,Feb-00,ball,1--:1,4,2,3,after
-14.39682802,28.87391884,2561.77552,98.69083628,FF,L,-2.01,54.5,5.77,-7.39,10.78,6.001,R,Mar-00,ball,1--:1,4,2,3,after
6.023168884,44.02767901,2592.078993,98.59859778,FF,L,-2.13,54.03,5.82,-5.6,9.18,6.465,R,0-2,ball,12-:1,4,2,3,after
6.855161686,27.01192836,2970.568763,82.64792624,CB,L,-1.95,54.5,5.89,5.1,-6.14,6.001,R,0-0,called_strike,---:0,4,2,3,after
25.41568748,19.7978812,2647.353382,89.77067657,SL,L,-1.91,54.35,5.9,-0.22,0.72,6.151,R,0-1,ball,---:0,4,2,3,after
6.40465475,39.19150947,2605.599816,96.80168862,FT,L,-1.97,54.25,5.78,-8.41,8.15,6.254,R,1-Jan,ball,---:0,4,2,3,after
7.454657751,19.74015694,2625.942935,90.07198844,SL,L,-2.04,54.65,5.96,0.91,2.01,5.85,R,1-Feb,called_strike,---:0,4,2,3,after
-1.808702611,34.10635605,2838.945788,82.46042738,CB,L,-2.04,54.86,5.88,3.37,-8.2,5.644,R,0-0,called_strike,1--:1,4,2,3,after
-2.043584272,51.36855505,2486.855901,98.39144723,FT,L,-2.14,54.25,5.73,-8.17,7.05,6.252,R,0-1,ball,-2-:2,4,2,3,after
5.150045055,54.34760478,NA,88.37117332,SL,L,-1.99,54.64,5.84,1.58,1.2,5.864,R,1-Jan,ball,-2-:2,4,2,3,after
12.26097314,34.86122163,2523.849053,99.73137889,FF,L,-2,53.89,5.75,-8.71,8.37,6.614,R,2-Feb,called_strike,-2-:2,4,2,3,after
-9.61231622,43.11936101,2471.934162,95.84079171,FF,L,-2.38,54.36,5.8,-8.71,10.53,6.144,R,0-2,ball,---:0,20,2,3,before
17.07656124,7.909450084,2903.977031,82.81013212,CB,L,-2.17,54.68,5.81,6.65,-9,5.819,R,2-Jan,ball,---:0,20,2,3,before
8.437973735,44.90463741,2609.628541,88.81063621,SL,L,-2.15,54.72,5.94,2.11,2.59,5.776,R,2-Feb,ball,---:0,20,2,3,before
-4.693057459,51.21647355,2434.733701,97.44884075,FF,L,-2.23,54.49,5.81,-9.09,9.56,6.011,R,2-Mar,ball,---:0,20,2,3,before
8.939382065,48.59806793,2482.764291,95.59044918,FF,L,-2.27,54.25,5.73,-7.68,10.03,6.248,R,0-0,ball,1--:0,20,2,3,before
-12.82645441,33.1289608,1642.396734,89.4482613,CH,L,-2.25,54.24,5.63,-9.62,5.4,6.26,R,Jan-00,ball,1--:0,20,2,3,before
12.47993936,27.29957499,2483.439389,97.42120286,FF,L,-2.28,54.36,5.75,-8.94,10.19,6.141,R,Feb-00,ball,1--:0,20,2,3,before
-5.015884311,36.68473537,2423.423957,96.41045433,FF,L,-2.19,53.93,5.78,-7.64,10.31,6.571,R,Mar-00,called_strike,1--:0,20,2,3,before
12.9956471,35.24490707,2484.882564,97.67290153,FF,L,-2.21,53.97,5.74,-7.39,9.05,6.529,R,1-Mar,ball,1--:0,20,2,3,before
23.93700372,25.63099961,2507.335626,96.48199845,FF,R,-1.98,54.27,5.9,-5.11,11.56,6.228,R,0-0,ball,12-:0,20,2,3,before
8.617296672,47.94944414,2804.190986,81.80987959,CB,R,-2.22,54.67,5.89,7.66,-7.59,5.833,R,Jan-00,ball,12-:0,20,2,3,before
10.46447295,34.48877777,2478.517468,94.30873107,FF,R,-2.05,53.72,5.83,-5.73,10.54,6.776,R,0-0,called_strike,---:0,20,2,3,before
4.501404984,58.78794577,2549.480621,96.11054326,FF,R,-2.17,54.23,5.89,-7.01,9.98,6.271,R,0-2,ball,---:0,20,2,3,before
14.12489237,11.15899148,2691.941993,88.75785981,SL,R,-2.32,54.51,5.89,-0.28,4.02,5.991,R,0-0,ball,---:1,20,2,3,before
13.95729429,7.269268323,2712.420862,82.82090866,CB,L,-2.28,54.81,5.8,3.43,-8.13,5.692,R,0-2,ball,---:0,20,2,3,before
-4.331482509,36.98089978,2767.515532,82.84914168,CB,L,-2.23,55.04,5.78,5.05,-8.67,5.456,R,2-Jan,called_strike,---:0,20,2,3,before
10.0930622,46.22672149,2470.228838,88.26129731,SL,R,-2.15,54.69,5.87,2.22,3.25,5.809,R,0-0,ball,---:1,20,2,3,before
-13.41231113,32.54205903,1662.982926,88.65998409,CH,L,-2.35,54.04,5.58,-9.82,7.91,6.457,R,0-0,ball,---:2,20,2,3,before
-8.134927148,47.47233257,2585.771615,96.71110135,FF,L,-2.25,54.04,5.67,-7.48,10.91,6.456,R,1-Jan,ball,---:2,20,2,3,before
3.850221946,24.19288161,2521.854098,96.978056,FF,L,-2.25,54.21,5.7,-7.7,10.35,6.289,R,1-Feb,called_strike,---:2,20,2,3,before
-0.565214738,46.57200519,2610.631409,94.58776224,FF,L,-2.24,53.82,5.81,-7.23,12.73,6.683,R,0-0,ball,---:0,20,2,3,before
-2.39894447,19.73100701,2732.457612,80.52975083,CB,L,-2.3,54.87,5.72,3.35,-8.82,5.635,R,Jan-00,called_strike,---:0,20,2,3,before
6.982314156,18.0993859,2638.291051,90.31123096,SL,L,-2.34,54.23,5.69,2.22,6.1,6.268,R,2-Jan,ball,---:0,20,2,3,before
-15.49310177,43.05845441,1617.28553,87.05261829,CH,L,-2.33,53.7,5.47,-10.59,5.04,6.797,R,2-Feb,ball,---:0,20,2,3,before
5.458711317,24.63794959,2582.768197,98.01979712,FF,L,-2.27,53.84,5.63,-7.75,10.31,6.659,R,2-Mar,called_strike,---:0,20,2,3,before
-4.310372848,35.57845624,2497.667995,94.05734818,FF,R,-2.23,54.11,5.76,-6.49,11.6,6.388,R,0-0,called_strike,---:0,20,2,3,before
2.796273379,26.88047889,2839.985944,80.88944142,CB,R,-2.24,54.76,5.74,4.93,-8.79,5.737,R,0-1,called_strike,---:0,20,2,3,before
-10.73014849,31.81221376,2510.710432,94.23043492,FF,L,-2.37,53.97,5.78,-9.14,13.25,6.528,R,0-0,ball,---:2,20,2,3,before
14.68718852,0.969585452,2545.421285,89.87781883,SL,L,-2.42,54.44,5.75,-0.24,7.29,6.064,R,Jan-00,ball,---:2,20,2,3,before
-10.14212463,32.06441898,2640.72643,95.27973023,FF,L,-2.42,54.22,5.69,-6.21,11.41,6.285,R,Feb-00,called_strike,---:2,20,2,3,before
-1.463598145,15.31440345,2852.260581,81.24148453,CB,L,-2.31,54.76,5.72,7.04,-9.32,5.738,R,2-Feb,ball,---:2,20,2,3,before
-12.37180059,39.16725241,2705.685394,89.70100488,SL,L,-2.44,54.78,5.75,2.98,1.37,5.725,R,2-Mar,ball,---:2,20,2,3,before
-14.19556644,52.09199748,2789.219729,80.62137181,CB,L,-2.33,54.67,5.74,6.74,-8.45,5.829,R,0-0,ball,1--:2,20,2,3,before
-5.951197706,18.49218773,2546.701977,95.93933897,FF,L,-2.35,53.8,5.63,-7.81,10.77,6.696,R,Jan-00,called_strike,1--:2,20,2,3,before
-12.03348058,35.00473676,2480.557588,95.04926727,FF,R,-2.16,54.45,5.68,-8.18,10.59,6.045,R,0-0,ball,---:0,20,2,3,before
-11.27796729,37.33459059,2743.384936,80.39794726,CB,L,-2.25,54.33,5.85,7.95,-8.84,6.174,R,0-0,ball,---:1,20,2,3,before
9.994771083,29.17178302,2541.544334,96.10154063,FF,L,-2.27,54.31,5.69,-8.15,8.96,6.186,R,Jan-00,called_strike,---:1,20,2,3,before
-5.283093427,31.60787823,2421.528124,96.28774106,FF,L,-2.4,54.21,5.63,-6.09,11.15,6.287,R,0-0,called_strike,-2-:1,20,2,3,before
-6.780837811,28.70594379,2838.177204,81.81867605,CB,L,-2.51,54.57,5.61,8.33,-7.22,5.929,R,0-1,called_strike,-2-:1,20,2,3,before
-3.638496903,18.47895838,2706.176061,88.68714752,SL,R,-2.41,54.65,5.75,2.65,3.47,5.852,R,0-0,called_strike,#VALUE!,20,2,3,before
22.35489438,13.33474057,2872.229534,90.89997077,SL,R,-2.14,54.5,5.73,1.78,5.23,6.001,R,0-1,ball,#VALUE!,20,2,3,before
14.15848046,64.41421472,2394.531846,84.44791275,SL,R,-2.22,54.43,5.68,-0.77,5.12,6.067,R,1-Jan,ball,#VALUE!,20,2,3,before
6.757087959,20.13490201,2544.3236,98.07901419,FF,R,-2.15,54.2,5.74,-7.27,11.57,6.305,R,1-Feb,called_strike,#VALUE!,20,2,3,before
